"","X","continent","location","month","day","year","total_cases","new_cases","total_deaths","new_deaths","total_vaccinations","people_vaccinated"
"21241",21241,"Europe","Belarus",12,14,2020,162148,1853,1273,10,NA,NA
"21242",21242,"Europe","Belarus",12,15,2020,164059,1911,1282,9,NA,NA
"21243",21243,"Europe","Belarus",12,16,2020,165897,1838,1291,9,NA,NA
"21244",21244,"Europe","Belarus",12,17,2020,167731,1834,1299,8,NA,NA
"21245",21245,"Europe","Belarus",12,18,2020,169648,1917,1308,9,NA,NA
"21246",21246,"Europe","Belarus",12,19,2020,171579,1931,1316,8,NA,NA
"21247",21247,"Europe","Belarus",12,20,2020,173523,1944,1324,8,NA,NA
"21248",21248,"Europe","Belarus",12,21,2020,175416,1893,1333,9,NA,NA
"21249",21249,"Europe","Belarus",12,22,2020,177274,1858,1341,8,NA,NA
"21250",21250,"Europe","Belarus",12,23,2020,179196,1922,1349,8,NA,NA
"21251",21251,"Europe","Belarus",12,24,2020,181113,1917,1358,9,NA,NA
"21252",21252,"Europe","Belarus",12,25,2020,183006,1893,1367,9,NA,NA
"21253",21253,"Europe","Belarus",12,26,2020,184922,1916,1376,9,NA,NA
"21254",21254,"Europe","Belarus",12,27,2020,186747,1825,1385,9,NA,NA
"21255",21255,"Europe","Belarus",12,28,2020,188588,1841,1394,9,0,0
"21256",21256,"Europe","Belarus",12,29,2020,190404,1816,1404,10,NA,NA
"21257",21257,"Europe","Belarus",12,30,2020,192361,1957,1414,10,NA,NA
"21258",21258,"Europe","Belarus",12,31,2020,194284,1923,1424,10,NA,NA
"21259",21259,"Europe","Belarus",1,1,2021,196223,1939,1433,9,NA,NA
"21260",21260,"Europe","Belarus",1,2,2021,198125,1902,1442,9,NA,NA
"21261",21261,"Europe","Belarus",1,3,2021,199962,1837,1451,9,NA,NA
"21262",21262,"Europe","Belarus",1,4,2021,201831,1869,1461,10,NA,NA
"21263",21263,"Europe","Belarus",1,5,2021,203104,1273,1471,10,NA,NA
"21264",21264,"Europe","Belarus",1,6,2021,204958,1854,1480,9,NA,NA
"21265",21265,"Europe","Belarus",1,7,2021,206796,1838,1489,9,NA,NA
"21266",21266,"Europe","Belarus",1,8,2021,208601,1805,1498,9,NA,NA
"21267",21267,"Europe","Belarus",1,9,2021,210368,1767,1507,9,NA,NA
"21268",21268,"Europe","Belarus",1,10,2021,212201,1833,1517,10,NA,NA
"21269",21269,"Europe","Belarus",1,11,2021,213993,1792,1526,9,NA,NA
"21270",21270,"Europe","Belarus",1,12,2021,215724,1731,1535,9,NA,NA
"21271",21271,"Europe","Belarus",1,13,2021,217696,1972,1544,9,NA,NA
"21272",21272,"Europe","Belarus",1,14,2021,219663,1967,1554,10,NA,NA
"21273",21273,"Europe","Belarus",1,15,2021,221604,1941,1564,10,NA,NA
"21274",21274,"Europe","Belarus",1,16,2021,223537,1933,1573,9,NA,NA
"21275",21275,"Europe","Belarus",1,17,2021,225461,1924,1582,9,NA,NA
"21276",21276,"Europe","Belarus",1,18,2021,227360,1899,1591,9,NA,NA
"21277",21277,"Europe","Belarus",1,19,2021,228716,1356,1601,10,NA,NA
"21278",21278,"Europe","Belarus",1,20,2021,230494,1778,1610,9,NA,NA
"21279",21279,"Europe","Belarus",1,21,2021,232298,1804,1619,9,NA,NA
"21280",21280,"Europe","Belarus",1,22,2021,234111,1813,1628,9,NA,NA
"21281",21281,"Europe","Belarus",1,23,2021,235859,1748,1639,11,NA,NA
"21282",21282,"Europe","Belarus",1,24,2021,237611,1752,1649,10,NA,NA
"21283",21283,"Europe","Belarus",1,25,2021,238635,1024,1658,9,NA,NA
"21284",21284,"Europe","Belarus",1,26,2021,239482,847,1668,10,NA,NA
"21285",21285,"Europe","Belarus",1,27,2021,241133,1651,1678,10,NA,NA
"21286",21286,"Europe","Belarus",1,28,2021,242851,1718,1688,10,NA,NA
"21287",21287,"Europe","Belarus",1,29,2021,244718,1867,1698,10,NA,NA
"21288",21288,"Europe","Belarus",1,30,2021,246570,1852,1708,10,NA,NA
"21289",21289,"Europe","Belarus",1,31,2021,248336,1766,1718,10,NA,NA
"21290",21290,"Europe","Belarus",2,1,2021,249295,959,1728,10,NA,NA
"21291",21291,"Europe","Belarus",2,2,2021,249994,699,1737,9,NA,NA
"21292",21292,"Europe","Belarus",2,3,2021,251705,1711,1746,9,NA,NA
"21293",21293,"Europe","Belarus",2,4,2021,253413,1708,1755,9,NA,NA
"21294",21294,"Europe","Belarus",2,5,2021,255172,1759,1764,9,NA,NA
"21295",21295,"Europe","Belarus",2,6,2021,256959,1787,1773,9,NA,NA
"21296",21296,"Europe","Belarus",2,7,2021,258691,1732,1783,10,NA,NA
"21297",21297,"Europe","Belarus",2,8,2021,259499,808,1792,9,NA,NA
"21298",21298,"Europe","Belarus",2,9,2021,260060,561,1801,9,NA,NA
"21299",21299,"Europe","Belarus",2,10,2021,261859,1799,1811,10,NA,NA
"21300",21300,"Europe","Belarus",2,11,2021,263551,1692,1820,9,NA,NA
"21301",21301,"Europe","Belarus",2,12,2021,265284,1733,1830,10,NA,NA
"21302",21302,"Europe","Belarus",2,13,2021,267029,1745,1840,10,NA,NA
"21303",21303,"Europe","Belarus",2,14,2021,268687,1658,1849,9,NA,NA
"21304",21304,"Europe","Belarus",2,15,2021,269787,1100,1858,9,NA,NA
"21305",21305,"Europe","Belarus",2,16,2021,270921,1134,1867,9,NA,NA
"21306",21306,"Europe","Belarus",2,17,2021,272273,1352,1876,9,NA,NA
"21307",21307,"Europe","Belarus",2,18,2021,273659,1386,1885,9,20944,20944
"21308",21308,"Europe","Belarus",2,19,2021,275322,1663,1894,9,NA,NA
"21309",21309,"Europe","Belarus",2,20,2021,276990,1668,1903,9,NA,NA
"21310",21310,"Europe","Belarus",2,21,2021,278312,1322,1912,9,NA,NA
"21311",21311,"Europe","Belarus",2,22,2021,279456,1144,1921,9,NA,NA
"21312",21312,"Europe","Belarus",2,23,2021,280428,972,1930,9,NA,NA
"21313",21313,"Europe","Belarus",2,24,2021,281707,1279,1939,9,NA,NA
"21314",21314,"Europe","Belarus",2,25,2021,282898,1191,1948,9,NA,NA
"21315",21315,"Europe","Belarus",2,26,2021,284500,1602,1957,9,NA,NA
"21316",21316,"Europe","Belarus",2,27,2021,285959,1459,1966,9,NA,NA
"21317",21317,"Europe","Belarus",2,28,2021,287306,1347,1976,10,NA,NA
"21318",21318,"Europe","Belarus",3,1,2021,288267,961,1985,9,NA,NA
"21319",21319,"Europe","Belarus",3,2,2021,289136,869,1993,8,NA,NA
"21320",21320,"Europe","Belarus",3,3,2021,290447,1311,2002,9,NA,NA
"21321",21321,"Europe","Belarus",3,4,2021,291621,1174,2011,9,NA,NA
"21322",21322,"Europe","Belarus",3,5,2021,293103,1482,2020,9,NA,NA
"21323",21323,"Europe","Belarus",3,6,2021,294432,1329,2029,9,NA,NA
"21324",21324,"Europe","Belarus",3,7,2021,295511,1079,2038,9,NA,NA
"21325",21325,"Europe","Belarus",3,8,2021,296441,930,2047,9,NA,NA
"21326",21326,"Europe","Belarus",3,9,2021,297514,1073,2055,8,NA,NA
"21327",21327,"Europe","Belarus",3,10,2021,298123,609,2063,8,NA,NA
"21328",21328,"Europe","Belarus",3,11,2021,298960,837,2070,7,NA,NA
"21329",21329,"Europe","Belarus",3,12,2021,300146,1186,2078,8,30000,20000
"21330",21330,"Europe","Belarus",3,13,2021,301328,1182,2087,9,NA,NA
"21331",21331,"Europe","Belarus",3,14,2021,302323,995,2095,8,NA,NA
"21332",21332,"Europe","Belarus",3,15,2021,303270,947,2103,8,NA,NA
"21333",21333,"Europe","Belarus",3,16,2021,304146,876,2112,9,NA,NA
"21334",21334,"Europe","Belarus",3,17,2021,305270,1124,2121,9,NA,NA
"21335",21335,"Europe","Belarus",3,18,2021,306524,1254,2130,9,NA,NA
"21336",21336,"Europe","Belarus",3,19,2021,307938,1414,2139,9,NA,NA
"21337",21337,"Europe","Belarus",3,20,2021,309293,1355,2148,9,NA,NA
"21338",21338,"Europe","Belarus",3,21,2021,310445,1152,2157,9,NA,NA
"21339",21339,"Europe","Belarus",3,22,2021,311428,983,2166,9,NA,NA
"21340",21340,"Europe","Belarus",3,23,2021,312474,1046,2175,9,NA,NA
"21341",21341,"Europe","Belarus",3,24,2021,313852,1378,2184,9,NA,NA
"21342",21342,"Europe","Belarus",3,25,2021,314993,1141,2193,9,NA,NA
"21343",21343,"Europe","Belarus",3,26,2021,316418,1425,2202,9,66618,40518
"21344",21344,"Europe","Belarus",3,27,2021,317631,1213,2211,9,NA,NA
"21345",21345,"Europe","Belarus",3,28,2021,318681,1050,2219,8,NA,NA
"21346",21346,"Europe","Belarus",3,29,2021,319599,918,2227,8,NA,NA
"21347",21347,"Europe","Belarus",3,30,2021,320594,995,2237,10,NA,NA
"21348",21348,"Europe","Belarus",3,31,2021,321807,1213,2247,10,NA,NA
"21349",21349,"Europe","Belarus",4,1,2021,323043,1236,2257,10,NA,NA
"21350",21350,"Europe","Belarus",4,2,2021,324694,1651,2267,10,NA,NA
"21351",21351,"Europe","Belarus",4,3,2021,326065,1371,2276,9,NA,NA
"21352",21352,"Europe","Belarus",4,4,2021,327304,1239,2285,9,NA,NA
"21353",21353,"Europe","Belarus",4,5,2021,328290,986,2294,9,NA,NA
"21354",21354,"Europe","Belarus",4,6,2021,329258,968,2304,10,NA,NA
"21355",21355,"Europe","Belarus",4,7,2021,330536,1278,2314,10,NA,NA
"21356",21356,"Europe","Belarus",4,8,2021,331808,1272,2324,10,NA,NA
"21357",21357,"Europe","Belarus",4,9,2021,333430,1622,2334,10,NA,92000
"21358",21358,"Europe","Belarus",4,10,2021,334863,1433,2344,10,NA,NA
"21359",21359,"Europe","Belarus",4,11,2021,336038,1175,2354,10,NA,NA
"21360",21360,"Europe","Belarus",4,12,2021,336881,843,2363,9,NA,NA
"21361",21361,"Europe","Belarus",4,13,2021,337635,754,2373,10,NA,NA
"21362",21362,"Europe","Belarus",4,14,2021,338801,1166,2383,10,NA,NA
"21363",21363,"Europe","Belarus",4,15,2021,340023,1222,2393,10,NA,NA
"21364",21364,"Europe","Belarus",4,16,2021,341539,1516,2403,10,NA,NA
"21365",21365,"Europe","Belarus",4,17,2021,342923,1384,2413,10,NA,NA
"21366",21366,"Europe","Belarus",4,18,2021,344223,1300,2423,10,NA,NA
"21367",21367,"Europe","Belarus",4,19,2021,345110,887,2433,10,NA,NA
"21368",21368,"Europe","Belgium",2,4,2020,1,1,NA,NA,NA,NA
"21369",21369,"Europe","Belgium",2,5,2020,1,0,NA,NA,NA,NA
"21370",21370,"Europe","Belgium",2,6,2020,1,0,NA,NA,NA,NA
"21371",21371,"Europe","Belgium",2,7,2020,1,0,NA,NA,NA,NA
"21372",21372,"Europe","Belgium",2,8,2020,1,0,NA,NA,NA,NA
"21373",21373,"Europe","Belgium",2,9,2020,1,0,NA,NA,NA,NA
"21374",21374,"Europe","Belgium",2,10,2020,1,0,NA,NA,NA,NA
"21375",21375,"Europe","Belgium",2,11,2020,1,0,NA,NA,NA,NA
"21376",21376,"Europe","Belgium",2,12,2020,1,0,NA,NA,NA,NA
"21377",21377,"Europe","Belgium",2,13,2020,1,0,NA,NA,NA,NA
"21378",21378,"Europe","Belgium",2,14,2020,1,0,NA,NA,NA,NA
"21379",21379,"Europe","Belgium",2,15,2020,1,0,NA,NA,NA,NA
"21380",21380,"Europe","Belgium",2,16,2020,1,0,NA,NA,NA,NA
"21381",21381,"Europe","Belgium",2,17,2020,1,0,NA,NA,NA,NA
"21382",21382,"Europe","Belgium",2,18,2020,1,0,NA,NA,NA,NA
"21383",21383,"Europe","Belgium",2,19,2020,1,0,NA,NA,NA,NA
"21384",21384,"Europe","Belgium",2,20,2020,1,0,NA,NA,NA,NA
"21385",21385,"Europe","Belgium",2,21,2020,1,0,NA,NA,NA,NA
"21386",21386,"Europe","Belgium",2,22,2020,1,0,NA,NA,NA,NA
"21387",21387,"Europe","Belgium",2,23,2020,1,0,NA,NA,NA,NA
"21388",21388,"Europe","Belgium",2,24,2020,1,0,NA,NA,NA,NA
"21389",21389,"Europe","Belgium",2,25,2020,1,0,NA,NA,NA,NA
"21390",21390,"Europe","Belgium",2,26,2020,1,0,NA,NA,NA,NA
"21391",21391,"Europe","Belgium",2,27,2020,1,0,NA,NA,NA,NA
"21392",21392,"Europe","Belgium",2,28,2020,1,0,NA,NA,NA,NA
"21393",21393,"Europe","Belgium",2,29,2020,1,0,NA,NA,NA,NA
"21394",21394,"Europe","Belgium",3,1,2020,2,1,NA,NA,NA,NA
"21395",21395,"Europe","Belgium",3,2,2020,8,6,NA,NA,NA,NA
"21396",21396,"Europe","Belgium",3,3,2020,13,5,NA,NA,NA,NA
"21397",21397,"Europe","Belgium",3,4,2020,23,10,NA,NA,NA,NA
"21398",21398,"Europe","Belgium",3,5,2020,50,27,NA,NA,NA,NA
"21399",21399,"Europe","Belgium",3,6,2020,109,59,NA,NA,NA,NA
"21400",21400,"Europe","Belgium",3,7,2020,169,60,NA,NA,NA,NA
"21401",21401,"Europe","Belgium",3,8,2020,200,31,NA,NA,NA,NA
"21402",21402,"Europe","Belgium",3,9,2020,239,39,NA,NA,NA,NA
"21403",21403,"Europe","Belgium",3,10,2020,267,28,NA,NA,NA,NA
"21404",21404,"Europe","Belgium",3,11,2020,314,47,3,3,NA,NA
"21405",21405,"Europe","Belgium",3,12,2020,314,0,3,0,NA,NA
"21406",21406,"Europe","Belgium",3,13,2020,559,245,3,0,NA,NA
"21407",21407,"Europe","Belgium",3,14,2020,689,130,4,1,NA,NA
"21408",21408,"Europe","Belgium",3,15,2020,886,197,4,0,NA,NA
"21409",21409,"Europe","Belgium",3,16,2020,1058,172,5,1,NA,NA
"21410",21410,"Europe","Belgium",3,17,2020,1243,185,10,5,NA,NA
"21411",21411,"Europe","Belgium",3,18,2020,1486,243,14,4,NA,NA
"21412",21412,"Europe","Belgium",3,19,2020,1795,309,21,7,NA,NA
"21413",21413,"Europe","Belgium",3,20,2020,2257,462,37,16,NA,NA
"21414",21414,"Europe","Belgium",3,21,2020,2815,558,67,30,NA,NA
"21415",21415,"Europe","Belgium",3,22,2020,3401,586,75,8,NA,NA
"21416",21416,"Europe","Belgium",3,23,2020,3743,342,88,13,NA,NA
"21417",21417,"Europe","Belgium",3,24,2020,4269,526,122,34,NA,NA
"21418",21418,"Europe","Belgium",3,25,2020,4937,668,178,56,NA,NA
"21419",21419,"Europe","Belgium",3,26,2020,6235,1298,220,42,NA,NA
"21420",21420,"Europe","Belgium",3,27,2020,7284,1049,289,69,NA,NA
"21421",21421,"Europe","Belgium",3,28,2020,9134,1850,353,64,NA,NA
"21422",21422,"Europe","Belgium",3,29,2020,10836,1702,431,78,NA,NA
"21423",21423,"Europe","Belgium",3,30,2020,11899,1063,513,82,NA,NA
"21424",21424,"Europe","Belgium",3,31,2020,12775,876,705,192,NA,NA
"21425",21425,"Europe","Belgium",4,1,2020,13964,1189,828,123,NA,NA
"21426",21426,"Europe","Belgium",4,2,2020,15348,1384,1011,183,NA,NA
"21427",21427,"Europe","Belgium",4,3,2020,16770,1422,1143,132,NA,NA
"21428",21428,"Europe","Belgium",4,4,2020,18431,1661,1283,140,NA,NA
"21429",21429,"Europe","Belgium",4,5,2020,19691,1260,1447,164,NA,NA
"21430",21430,"Europe","Belgium",4,6,2020,20814,1123,1632,185,NA,NA
"21431",21431,"Europe","Belgium",4,7,2020,22194,1380,2035,403,NA,NA
"21432",21432,"Europe","Belgium",4,8,2020,23403,1209,2240,205,NA,NA
"21433",21433,"Europe","Belgium",4,9,2020,24983,1580,2523,283,NA,NA
"21434",21434,"Europe","Belgium",4,10,2020,26667,1684,3019,496,NA,NA
"21435",21435,"Europe","Belgium",4,11,2020,28018,1351,3346,327,NA,NA
"21436",21436,"Europe","Belgium",4,12,2020,29647,1629,3600,254,NA,NA
"21437",21437,"Europe","Belgium",4,13,2020,30589,942,3903,303,NA,NA
"21438",21438,"Europe","Belgium",4,14,2020,31119,530,4157,254,NA,NA
"21439",21439,"Europe","Belgium",4,15,2020,33573,2454,4440,283,NA,NA
"21440",21440,"Europe","Belgium",4,16,2020,34809,1236,4857,417,NA,NA
"21441",21441,"Europe","Belgium",4,17,2020,36138,1329,5163,306,NA,NA
"21442",21442,"Europe","Belgium",4,18,2020,37183,1045,5453,290,NA,NA
"21443",21443,"Europe","Belgium",4,19,2020,38496,1313,5683,230,NA,NA
"21444",21444,"Europe","Belgium",4,20,2020,39983,1487,5828,145,NA,NA
"21445",21445,"Europe","Belgium",4,21,2020,40956,973,5998,170,NA,NA
"21446",21446,"Europe","Belgium",4,22,2020,41889,933,6262,264,NA,NA
"21447",21447,"Europe","Belgium",4,23,2020,42797,908,6490,228,NA,NA
"21448",21448,"Europe","Belgium",4,24,2020,44293,1496,6679,189,NA,NA
"21449",21449,"Europe","Belgium",4,25,2020,45325,1032,6917,238,NA,NA
"21450",21450,"Europe","Belgium",4,26,2020,46134,809,7094,177,NA,NA
"21451",21451,"Europe","Belgium",4,27,2020,46687,553,7207,113,NA,NA
"21452",21452,"Europe","Belgium",4,28,2020,47334,647,7331,124,NA,NA
"21453",21453,"Europe","Belgium",4,29,2020,47859,525,7501,170,NA,NA
"21454",21454,"Europe","Belgium",4,30,2020,48519,660,7594,93,NA,NA
"21455",21455,"Europe","Belgium",5,1,2020,49032,513,7703,109,NA,NA
"21456",21456,"Europe","Belgium",5,2,2020,49517,485,7765,62,NA,NA
"21457",21457,"Europe","Belgium",5,3,2020,49906,389,7844,79,NA,NA
"21458",21458,"Europe","Belgium",5,4,2020,50267,361,7924,80,NA,NA
"21459",21459,"Europe","Belgium",5,5,2020,50509,242,8016,92,NA,NA
"21460",21460,"Europe","Belgium",5,6,2020,50781,272,8339,323,NA,NA
"21461",21461,"Europe","Belgium",5,7,2020,51420,639,8415,76,NA,NA
"21462",21462,"Europe","Belgium",5,8,2020,52011,591,8521,106,NA,NA
"21463",21463,"Europe","Belgium",5,9,2020,52596,585,8581,60,NA,NA
"21464",21464,"Europe","Belgium",5,10,2020,53081,485,8656,75,NA,NA
"21465",21465,"Europe","Belgium",5,11,2020,53449,368,8707,51,NA,NA
"21466",21466,"Europe","Belgium",5,12,2020,53779,330,8761,54,NA,NA
"21467",21467,"Europe","Belgium",5,13,2020,53981,202,8843,82,NA,NA
"21468",21468,"Europe","Belgium",5,14,2020,54288,307,8903,60,NA,NA
"21469",21469,"Europe","Belgium",5,15,2020,54644,356,8959,56,NA,NA
"21470",21470,"Europe","Belgium",5,16,2020,54989,345,9005,46,NA,NA
"21471",21471,"Europe","Belgium",5,17,2020,55280,291,9052,47,NA,NA
"21472",21472,"Europe","Belgium",5,18,2020,55559,279,9080,28,NA,NA
"21473",21473,"Europe","Belgium",5,19,2020,55791,232,9108,28,NA,NA
"21474",21474,"Europe","Belgium",5,20,2020,55983,192,9150,42,NA,NA
"21475",21475,"Europe","Belgium",5,21,2020,56235,252,9186,36,NA,NA
"21476",21476,"Europe","Belgium",5,22,2020,56511,276,9212,26,NA,NA
"21477",21477,"Europe","Belgium",5,23,2020,56810,299,9237,25,NA,NA
"21478",21478,"Europe","Belgium",5,24,2020,57092,282,9280,43,NA,NA
"21479",21479,"Europe","Belgium",5,25,2020,57342,250,9312,32,NA,NA
"21480",21480,"Europe","Belgium",5,26,2020,57455,113,9334,22,NA,NA
"21481",21481,"Europe","Belgium",5,27,2020,57592,137,9364,30,NA,NA
"21482",21482,"Europe","Belgium",5,28,2020,57849,257,9388,24,NA,NA
"21483",21483,"Europe","Belgium",5,29,2020,58061,212,9430,42,NA,NA
"21484",21484,"Europe","Belgium",5,30,2020,58186,125,9453,23,NA,NA
"21485",21485,"Europe","Belgium",5,31,2020,58381,195,9467,14,NA,NA
"21486",21486,"Europe","Belgium",6,1,2020,58517,136,9486,19,NA,NA
"21487",21487,"Europe","Belgium",6,2,2020,58615,98,9505,19,NA,NA
"21488",21488,"Europe","Belgium",6,3,2020,58685,70,9522,17,NA,NA
"21489",21489,"Europe","Belgium",6,4,2020,58767,82,9548,26,NA,NA
"21490",21490,"Europe","Belgium",6,5,2020,58907,140,9566,18,NA,NA
"21491",21491,"Europe","Belgium",6,6,2020,59072,165,9580,14,NA,NA
"21492",21492,"Europe","Belgium",6,7,2020,59226,154,9595,15,NA,NA
"21493",21493,"Europe","Belgium",6,8,2020,59348,122,9606,11,NA,NA
"21494",21494,"Europe","Belgium",6,9,2020,59437,89,9619,13,NA,NA
"21495",21495,"Europe","Belgium",6,10,2020,59569,132,9629,10,NA,NA
"21496",21496,"Europe","Belgium",6,11,2020,59711,142,9636,7,NA,NA
"21497",21497,"Europe","Belgium",6,12,2020,59819,108,9646,10,NA,NA
"21498",21498,"Europe","Belgium",6,13,2020,59918,99,9650,4,NA,NA
"21499",21499,"Europe","Belgium",6,14,2020,60029,111,9655,5,NA,NA
"21500",21500,"Europe","Belgium",6,15,2020,60100,71,9661,6,NA,NA
"21501",21501,"Europe","Belgium",6,16,2020,60155,55,9663,2,NA,NA
"21502",21502,"Europe","Belgium",6,17,2020,60244,89,9675,12,NA,NA
"21503",21503,"Europe","Belgium",6,18,2020,60348,104,9683,8,NA,NA
"21504",21504,"Europe","Belgium",6,19,2020,60476,128,9695,12,NA,NA
"21505",21505,"Europe","Belgium",6,20,2020,60550,74,9696,1,NA,NA
"21506",21506,"Europe","Belgium",6,21,2020,60550,0,9696,0,NA,NA
"21507",21507,"Europe","Belgium",6,22,2020,60550,0,9696,0,NA,NA
"21508",21508,"Europe","Belgium",6,23,2020,60810,260,9713,17,NA,NA
"21509",21509,"Europe","Belgium",6,24,2020,60898,88,9722,9,NA,NA
"21510",21510,"Europe","Belgium",6,25,2020,61007,109,9726,4,NA,NA
"21511",21511,"Europe","Belgium",6,26,2020,61106,99,9731,5,NA,NA
"21512",21512,"Europe","Belgium",6,27,2020,61209,103,9732,1,NA,NA
"21513",21513,"Europe","Belgium",6,28,2020,61295,86,9732,0,NA,NA
"21514",21514,"Europe","Belgium",6,29,2020,61361,66,9732,0,NA,NA
"21515",21515,"Europe","Belgium",6,30,2020,61427,66,9747,15,NA,NA
"21516",21516,"Europe","Belgium",7,1,2020,61509,82,9754,7,NA,NA
"21517",21517,"Europe","Belgium",7,2,2020,61598,89,9761,7,NA,NA
"21518",21518,"Europe","Belgium",7,3,2020,61727,129,9765,4,NA,NA
"21519",21519,"Europe","Belgium",7,4,2020,61838,111,9771,6,NA,NA
"21520",21520,"Europe","Belgium",7,5,2020,62016,178,9771,0,NA,NA
"21521",21521,"Europe","Belgium",7,6,2020,62058,42,9774,3,NA,NA
"21522",21522,"Europe","Belgium",7,7,2020,62058,0,9774,0,NA,NA
"21523",21523,"Europe","Belgium",7,8,2020,62123,65,9776,2,NA,NA
"21524",21524,"Europe","Belgium",7,9,2020,62210,87,9778,2,NA,NA
"21525",21525,"Europe","Belgium",7,10,2020,62357,147,9781,3,NA,NA
"21526",21526,"Europe","Belgium",7,11,2020,62469,112,9782,1,NA,NA
"21527",21527,"Europe","Belgium",7,12,2020,62707,238,9782,0,NA,NA
"21528",21528,"Europe","Belgium",7,13,2020,62707,0,9782,0,NA,NA
"21529",21529,"Europe","Belgium",7,14,2020,62781,74,9787,5,NA,NA
"21530",21530,"Europe","Belgium",7,15,2020,62872,91,9788,1,NA,NA
"21531",21531,"Europe","Belgium",7,16,2020,63238,366,9795,7,NA,NA
"21532",21532,"Europe","Belgium",7,17,2020,63499,261,9800,5,NA,NA
"21533",21533,"Europe","Belgium",7,18,2020,63706,207,9800,0,NA,NA
"21534",21534,"Europe","Belgium",7,19,2020,63706,0,9800,0,NA,NA
"21535",21535,"Europe","Belgium",7,20,2020,64094,388,9805,5,NA,NA
"21536",21536,"Europe","Belgium",7,21,2020,64258,164,9805,0,NA,NA
"21537",21537,"Europe","Belgium",7,22,2020,64627,369,9808,3,NA,NA
"21538",21538,"Europe","Belgium",7,23,2020,64847,220,9812,4,NA,NA
"21539",21539,"Europe","Belgium",7,24,2020,65199,352,9817,5,NA,NA
"21540",21540,"Europe","Belgium",7,25,2020,65727,528,9821,4,NA,NA
"21541",21541,"Europe","Belgium",7,26,2020,66026,299,9821,0,NA,NA
"21542",21542,"Europe","Belgium",7,27,2020,66428,402,9822,1,NA,NA
"21543",21543,"Europe","Belgium",7,28,2020,66662,234,9833,11,NA,NA
"21544",21544,"Europe","Belgium",7,29,2020,67335,673,9836,3,NA,NA
"21545",21545,"Europe","Belgium",7,30,2020,68006,671,9840,4,NA,NA
"21546",21546,"Europe","Belgium",7,31,2020,68751,745,9841,1,NA,NA
"21547",21547,"Europe","Belgium",8,1,2020,69402,651,9845,4,NA,NA
"21548",21548,"Europe","Belgium",8,2,2020,69849,447,9845,0,NA,NA
"21549",21549,"Europe","Belgium",8,3,2020,70314,465,9850,5,NA,NA
"21550",21550,"Europe","Belgium",8,4,2020,70648,334,9852,2,NA,NA
"21551",21551,"Europe","Belgium",8,5,2020,71158,510,9859,7,NA,NA
"21552",21552,"Europe","Belgium",8,6,2020,72016,858,9861,2,NA,NA
"21553",21553,"Europe","Belgium",8,7,2020,72784,768,9866,5,NA,NA
"21554",21554,"Europe","Belgium",8,8,2020,73401,617,9870,4,NA,NA
"21555",21555,"Europe","Belgium",8,9,2020,74152,751,9872,2,NA,NA
"21556",21556,"Europe","Belgium",8,10,2020,74620,468,9879,7,NA,NA
"21557",21557,"Europe","Belgium",8,11,2020,75008,388,9885,6,NA,NA
"21558",21558,"Europe","Belgium",8,12,2020,75647,639,9900,15,NA,NA
"21559",21559,"Europe","Belgium",8,13,2020,76191,544,9916,16,NA,NA
"21560",21560,"Europe","Belgium",8,14,2020,77113,922,9924,8,NA,NA
"21561",21561,"Europe","Belgium",8,15,2020,77869,756,9935,11,NA,NA
"21562",21562,"Europe","Belgium",8,16,2020,78323,454,9939,4,NA,NA
"21563",21563,"Europe","Belgium",8,17,2020,78534,211,9944,5,NA,NA
"21564",21564,"Europe","Belgium",8,18,2020,78897,363,9959,15,NA,NA
"21565",21565,"Europe","Belgium",8,19,2020,79479,582,9969,10,NA,NA
"21566",21566,"Europe","Belgium",8,20,2020,80178,699,9976,7,NA,NA
"21567",21567,"Europe","Belgium",8,21,2020,80894,716,9985,9,NA,NA
